window_id,start_time,end_time,total_packets,total_bytes,avg_packet_size,avg_payload_size,packet_rate,small_packet_ratio,syn_count,ack_count,fin_count,label
342785,1698547497.907962,1698547498.407962,4,1444.0,361.0,295.0,8.0,0.0,0,4,0,0
342787,1698547498.907962,1698547499.407962,4,1366.0,341.5,275.5,8.0,0.0,0,4,0,0
342790,1698547500.407962,1698547500.907962,2,744.0,372.0,306.0,4.0,0.0,0,2,0,0
342792,1698547501.407962,1698547501.907962,2,656.0,328.0,262.0,4.0,0.0,0,2,0,0
342793,1698547501.907962,1698547502.407962,6,2138.0,356.3333333333333,294.3333333333333,12.0,0.0,0,6,0,0
342797,1698547503.907962,1698547504.407962,2,892.0,446.0,392.0,4.0,0.0,0,2,0,0
342798,1698547504.407962,1698547504.907962,2,666.0,333.0,267.0,4.0,0.0,0,2,0,0
342803,1698547506.907962,1698547507.407962,4,1356.0,339.0,273.0,8.0,0.0,0,4,0,0
342817,1698547513.907962,1698547514.407962,2,724.0,362.0,296.0,4.0,0.0,0,2,0,0
342828,1698547519.407962,1698547519.907962,2,670.0,335.0,269.0,4.0,0.0,0,2,0,0
342829,1698547519.907962,1698547520.407962,6,2008.0,334.6666666666667,268.6666666666667,12.0,0.0,0,6,0,0
342830,1698547520.407962,1698547520.907962,4,1446.0,361.5,295.5,8.0,0.0,0,4,0,0
342831,1698547520.907962,1698547521.407962,2,674.0,337.0,271.0,4.0,0.0,0,2,0,0
342832,1698547521.407962,1698547521.907962,10,3414.0,341.4,275.4,20.0,0.0,0,10,0,0
342834,1698547522.407962,1698547522.907962,2,668.0,334.0,268.0,4.0,0.0,0,2,0,0
342835,1698547522.907962,1698547523.407962,6,2012.0,335.3333333333333,269.3333333333333,12.0,0.0,0,6,0,0
342836,1698547523.407962,1698547523.907962,4,1276.0,319.0,253.0,8.0,0.0,0,4,0,0
342837,1698547523.907962,1698547524.407962,8,2744.0,343.0,277.0,16.0,0.0,0,8,0,0
342838,1698547524.407962,1698547524.907962,2,680.0,340.0,274.0,4.0,0.0,0,2,0,0
342839,1698547524.907962,1698547525.407962,4,1326.0,331.5,265.5,8.0,0.0,0,4,0,0
342840,1698547525.407962,1698547525.907962,4,1352.0,338.0,272.0,8.0,0.0,0,4,0,0
342841,1698547525.907962,1698547526.407962,2,734.0,367.0,301.0,4.0,0.0,0,2,0,0
342842,1698547526.407962,1698547526.907962,2,728.0,364.0,298.0,4.0,0.0,0,2,0,0
342843,1698547526.907962,1698547527.407962,6,2066.0,344.3333333333333,278.3333333333333,12.0,0.0,0,6,0,0
342844,1698547527.407962,1698547527.907962,8,2768.0,346.0,280.0,16.0,0.0,0,8,0,0
342845,1698547527.907962,1698547528.407962,6,2096.0,349.3333333333333,283.3333333333333,12.0,0.0,0,6,0,0
342846,1698547528.407962,1698547528.907962,2,792.0,396.0,330.0,4.0,0.0,0,2,0,0
342847,1698547528.907962,1698547529.407962,12,4268.0,355.6666666666667,289.6666666666667,24.0,0.0,0,12,0,0
342848,1698547529.407962,1698547529.907962,2,566.0,283.0,217.0,4.0,0.0,0,2,0,0
342849,1698547529.907962,1698547530.407962,2,718.0,359.0,293.0,4.0,0.0,0,2,0,0
342850,1698547530.407962,1698547530.907962,8,2830.0,353.75,287.75,16.0,0.0,0,8,0,0
342851,1698547530.907962,1698547531.407962,2,686.0,343.0,277.0,4.0,0.0,0,2,0,0
342852,1698547531.407962,1698547531.907962,2,708.0,354.0,288.0,4.0,0.0,0,2,0,0
342853,1698547531.907962,1698547532.407962,4,1520.0,380.0,314.0,8.0,0.0,0,4,0,0
342854,1698547532.407962,1698547532.907962,10,3400.0,340.0,274.0,20.0,0.0,0,10,0,0
342855,1698547532.907962,1698547533.407962,2,658.0,329.0,263.0,4.0,0.0,0,2,0,0
342856,1698547533.407962,1698547533.907962,6,2198.0,366.3333333333333,300.3333333333333,12.0,0.0,0,6,0,0
342857,1698547533.907962,1698547534.407962,4,1378.0,344.5,278.5,8.0,0.0,0,4,0,0
342858,1698547534.407962,1698547534.907962,4,1476.0,369.0,303.0,8.0,0.0,0,4,0,0
342859,1698547534.907962,1698547535.407962,4,1372.0,343.0,277.0,8.0,0.0,0,4,0,0
342860,1698547535.407962,1698547535.907962,6,2064.0,344.0,278.0,12.0,0.0,0,6,0,0
342861,1698547535.907962,1698547536.407962,6,2144.0,357.3333333333333,291.3333333333333,12.0,0.0,0,6,0,0
342862,1698547536.407962,1698547536.907962,2,654.0,327.0,261.0,4.0,0.0,0,2,0,0
342863,1698547536.907962,1698547537.407962,6,2218.0,369.6666666666667,303.6666666666667,12.0,0.0,0,6,0,0
342864,1698547537.407962,1698547537.907962,2,690.0,345.0,279.0,4.0,0.0,0,2,0,0
342865,1698547537.907962,1698547538.407962,8,2678.0,334.75,268.75,16.0,0.0,0,8,0,0
342866,1698547538.407962,1698547538.907962,10,3568.0,356.8,290.8,20.0,0.0,0,10,0,0
342867,1698547538.907962,1698547539.407962,2,840.0,420.0,354.0,4.0,0.0,0,2,0,0
342868,1698547539.407962,1698547539.907962,6,2118.0,353.0,287.0,12.0,0.0,0,6,0,0
342869,1698547539.907962,1698547540.407962,2,746.0,373.0,307.0,4.0,0.0,0,2,0,0
342870,1698547540.407962,1698547540.907962,4,1388.0,347.0,281.0,8.0,0.0,0,4,0,0
342871,1698547540.907962,1698547541.407962,8,2642.0,330.25,264.25,16.0,0.0,0,8,0,0
342872,1698547541.407962,1698547541.907962,6,2160.0,360.0,294.0,12.0,0.0,0,6,0,0
342873,1698547541.907962,1698547542.407962,2,646.0,323.0,257.0,4.0,0.0,0,2,0,0
342874,1698547542.407962,1698547542.907962,4,1416.0,354.0,288.0,8.0,0.0,0,4,0,0
342875,1698547542.907962,1698547543.407962,4,1352.0,338.0,272.0,8.0,0.0,0,4,0,0
342877,1698547543.907962,1698547544.407962,2,794.0,397.0,331.0,4.0,0.0,0,2,0,0
342878,1698547544.407962,1698547544.907962,2,712.0,356.0,290.0,4.0,0.0,0,2,0,0
342879,1698547544.907962,1698547545.407962,2,726.0,363.0,297.0,4.0,0.0,0,2,0,0
342880,1698547545.407962,1698547545.907962,4,1476.0,369.0,303.0,8.0,0.0,0,4,0,0
342881,1698547545.907962,1698547546.407962,2,722.0,361.0,295.0,4.0,0.0,0,2,0,0
342883,1698547546.907962,1698547547.407962,4,1414.0,353.5,287.5,8.0,0.0,0,4,0,0
342884,1698547547.407962,1698547547.907962,4,1524.0,381.0,315.0,8.0,0.0,0,4,0,0
342885,1698547547.907962,1698547548.407962,2,718.0,359.0,293.0,4.0,0.0,0,2,0,0
342886,1698547548.407962,1698547548.907962,2,738.0,369.0,303.0,4.0,0.0,0,2,0,0
342888,1698547549.407962,1698547549.907962,6,2110.0,351.6666666666667,285.6666666666667,12.0,0.0,0,6,0,0
342889,1698547549.907962,1698547550.407962,4,1312.0,328.0,262.0,8.0,0.0,0,4,0,0
342890,1698547550.407962,1698547550.907962,8,2550.0,318.75,252.75,16.0,0.0,0,8,0,0
342891,1698547550.907962,1698547551.407962,2,654.0,327.0,261.0,4.0,0.0,0,2,0,0
342892,1698547551.407962,1698547551.907962,4,1374.0,343.5,277.5,8.0,0.0,0,4,0,0
342893,1698547551.907962,1698547552.407962,2,678.0,339.0,273.0,4.0,0.0,0,2,0,0
342894,1698547552.407962,1698547552.907962,4,1396.0,349.0,283.0,8.0,0.0,0,4,0,0
342895,1698547552.907962,1698547553.407962,4,1336.0,334.0,268.0,8.0,0.0,0,4,0,0
342897,1698547553.907962,1698547554.407962,4,1500.0,375.0,309.0,8.0,0.0,0,4,0,0
342898,1698547554.407962,1698547554.907962,2,732.0,366.0,300.0,4.0,0.0,0,2,0,0
342899,1698547554.907962,1698547555.407962,2,704.0,352.0,286.0,4.0,0.0,0,2,0,0
342900,1698547555.407962,1698547555.907962,2,768.0,384.0,318.0,4.0,0.0,0,2,0,0
342901,1698547555.907962,1698547556.407962,6,2146.0,357.6666666666667,291.6666666666667,12.0,0.0,0,6,0,0
342902,1698547556.407962,1698547556.907962,2,716.0,358.0,292.0,4.0,0.0,0,2,0,0
342904,1698547557.407962,1698547557.907962,6,1944.0,324.0,258.0,12.0,0.0,0,6,0,0
342905,1698547557.907962,1698547558.407962,4,1340.0,335.0,269.0,8.0,0.0,0,4,0,0
342906,1698547558.407962,1698547558.907962,2,708.0,354.0,288.0,4.0,0.0,0,2,0,0
342907,1698547558.907962,1698547559.407962,2,722.0,361.0,295.0,4.0,0.0,0,2,0,0
342909,1698547559.907962,1698547560.407962,6,2100.0,350.0,284.0,12.0,0.0,0,6,0,0
342912,1698547561.407962,1698547561.907962,2,738.0,369.0,303.0,4.0,0.0,0,2,0,0
342913,1698547561.907962,1698547562.407962,2,638.0,319.0,253.0,4.0,0.0,0,2,0,0
342914,1698547562.407962,1698547562.907962,2,676.0,338.0,272.0,4.0,0.0,0,2,0,0
342916,1698547563.407962,1698547563.907962,4,1482.0,370.5,304.5,8.0,0.0,0,4,0,0
342917,1698547563.907962,1698547564.407962,2,656.0,328.0,262.0,4.0,0.0,0,2,0,0
342919,1698547564.907962,1698547565.407962,2,692.0,346.0,280.0,4.0,0.0,0,2,0,0
342920,1698547565.407962,1698547565.907962,4,1324.0,331.0,265.0,8.0,0.0,0,4,0,0
342921,1698547565.907962,1698547566.407962,2,712.0,356.0,290.0,4.0,0.0,0,2,0,0
342922,1698547566.407962,1698547566.907962,4,1280.0,320.0,254.0,8.0,0.0,0,4,0,0
342923,1698547566.907962,1698547567.407962,6,2018.0,336.3333333333333,270.3333333333333,12.0,0.0,0,6,0,0
342924,1698547567.407962,1698547567.907962,2,662.0,331.0,265.0,4.0,0.0,0,2,0,0
342925,1698547567.907962,1698547568.407962,2,624.0,312.0,246.0,4.0,0.0,0,2,0,0
342926,1698547568.407962,1698547568.907962,4,1552.0,388.0,322.0,8.0,0.0,0,4,0,0
342928,1698547569.407962,1698547569.907962,6,2224.0,370.6666666666667,304.6666666666667,12.0,0.0,0,6,0,0
342931,1698547570.907962,1698547571.407962,8,2932.0,366.5,300.5,16.0,0.0,0,8,0,0
342933,1698547571.907962,1698547572.407962,2,688.0,344.0,278.0,4.0,0.0,0,2,0,0
342934,1698547572.407962,1698547572.907962,10,3342.0,334.2,268.2,20.0,0.0,0,10,0,0
342936,1698547573.407962,1698547573.907962,8,2818.0,352.25,286.25,16.0,0.0,0,8,0,0
342937,1698547573.907962,1698547574.407962,2,644.0,322.0,256.0,4.0,0.0,0,2,0,0
342938,1698547574.407962,1698547574.907962,6,2154.0,359.0,293.0,12.0,0.0,0,6,0,0
342940,1698547575.407962,1698547575.907962,4,1324.0,331.0,265.0,8.0,0.0,0,4,0,0
342941,1698547575.907962,1698547576.407962,4,1458.0,364.5,298.5,8.0,0.0,0,4,0,0
342942,1698547576.407962,1698547576.907962,2,632.0,316.0,250.0,4.0,0.0,0,2,0,0
342943,1698547576.907962,1698547577.407962,10,3548.0,354.8,288.8,20.0,0.0,0,10,0,0
342944,1698547577.407962,1698547577.907962,2,712.0,356.0,290.0,4.0,0.0,0,2,0,0
342945,1698547577.907962,1698547578.407962,4,1424.0,356.0,290.0,8.0,0.0,0,4,0,0
342946,1698547578.407962,1698547578.907962,6,2244.0,374.0,308.0,12.0,0.0,0,6,0,0
342947,1698547578.907962,1698547579.407962,2,728.0,364.0,298.0,4.0,0.0,0,2,0,0
342948,1698547579.407962,1698547579.907962,6,2046.0,341.0,275.0,12.0,0.0,0,6,0,0
342950,1698547580.407962,1698547580.907962,4,1382.0,345.5,279.5,8.0,0.0,0,4,0,0
342951,1698547580.907962,1698547581.407962,4,1468.0,367.0,301.0,8.0,0.0,0,4,0,0
342952,1698547581.407962,1698547581.907962,6,2056.0,342.6666666666667,276.6666666666667,12.0,0.0,0,6,0,0
342953,1698547581.907962,1698547582.407962,6,2116.0,352.6666666666667,286.6666666666667,12.0,0.0,0,6,0,0
342954,1698547582.407962,1698547582.907962,2,806.0,403.0,337.0,4.0,0.0,0,2,0,0
342955,1698547582.907962,1698547583.407962,10,3414.0,341.4,275.4,20.0,0.0,0,10,0,0
342956,1698547583.407962,1698547583.907962,2,654.0,327.0,261.0,4.0,0.0,0,2,0,0
342957,1698547583.907962,1698547584.407962,10,3474.0,347.4,281.4,20.0,0.0,0,10,0,0
342958,1698547584.407962,1698547584.907962,2,676.0,338.0,272.0,4.0,0.0,0,2,0,0
342959,1698547584.907962,1698547585.407962,4,1416.0,354.0,288.0,8.0,0.0,0,4,0,0
342960,1698547585.407962,1698547585.907962,4,1382.0,345.5,279.5,8.0,0.0,0,4,0,0
342961,1698547585.907962,1698547586.407962,2,766.0,383.0,317.0,4.0,0.0,0,2,0,0
342962,1698547586.407962,1698547586.907962,8,2646.0,330.75,264.75,16.0,0.0,0,8,0,0
342963,1698547586.907962,1698547587.407962,4,1358.0,339.5,273.5,8.0,0.0,0,4,0,0
342964,1698547587.407962,1698547587.907962,4,1454.0,363.5,297.5,8.0,0.0,0,4,0,0
342965,1698547587.907962,1698547588.407962,4,1332.0,333.0,267.0,8.0,0.0,0,4,0,0
342966,1698547588.407962,1698547588.907962,8,2692.0,336.5,270.5,16.0,0.0,0,8,0,0
342967,1698547588.907962,1698547589.407962,4,1422.0,355.5,289.5,8.0,0.0,0,4,0,0
342968,1698547589.407962,1698547589.907962,4,1362.0,340.5,274.5,8.0,0.0,0,4,0,0
342969,1698547589.907962,1698547590.407962,4,1454.0,363.5,297.5,8.0,0.0,0,4,0,0
342970,1698547590.407962,1698547590.907962,2,742.0,371.0,305.0,4.0,0.0,0,2,0,0
342971,1698547590.907962,1698547591.407962,4,1450.0,362.5,296.5,8.0,0.0,0,4,0,0
342972,1698547591.407962,1698547591.907962,2,748.0,374.0,308.0,4.0,0.0,0,2,0,0
342973,1698547591.907962,1698547592.407962,6,2096.0,349.3333333333333,283.3333333333333,12.0,0.0,0,6,0,0
342974,1698547592.407962,1698547592.907962,4,1384.0,346.0,280.0,8.0,0.0,0,4,0,0
342975,1698547592.907962,1698547593.407962,4,1400.0,350.0,284.0,8.0,0.0,0,4,0,0
342976,1698547593.407962,1698547593.907962,4,1408.0,352.0,286.0,8.0,0.0,0,4,0,0
342977,1698547593.907962,1698547594.407962,2,730.0,365.0,299.0,4.0,0.0,0,2,0,0
342978,1698547594.407962,1698547594.907962,6,2134.0,355.6666666666667,289.6666666666667,12.0,0.0,0,6,0,0
342979,1698547594.907962,1698547595.407962,2,732.0,366.0,300.0,4.0,0.0,0,2,0,0
342980,1698547595.407962,1698547595.907962,4,1410.0,352.5,286.5,8.0,0.0,0,4,0,0
342981,1698547595.907962,1698547596.407962,4,1512.0,378.0,312.0,8.0,0.0,0,4,0,0
342983,1698547596.907962,1698547597.407962,8,2790.0,348.75,282.75,16.0,0.0,0,8,0,0
342984,1698547597.407962,1698547597.907962,2,760.0,380.0,314.0,4.0,0.0,0,2,0,0
342985,1698547597.907962,1698547598.407962,4,1396.0,349.0,283.0,8.0,0.0,0,4,0,0
342986,1698547598.407962,1698547598.907962,2,646.0,323.0,257.0,4.0,0.0,0,2,0,0
342987,1698547598.907962,1698547599.407962,4,1432.0,358.0,292.0,8.0,0.0,0,4,0,0
342988,1698547599.407962,1698547599.907962,2,686.0,343.0,277.0,4.0,0.0,0,2,0,0
342989,1698547599.907962,1698547600.407962,4,1408.0,352.0,286.0,8.0,0.0,0,4,0,0
342990,1698547600.407962,1698547600.907962,10,3376.0,337.6,271.6,20.0,0.0,0,10,0,0
342991,1698547600.907962,1698547601.407962,6,1928.0,321.3333333333333,255.33333333333334,12.0,0.0,0,6,0,0
342992,1698547601.407962,1698547601.907962,4,1324.0,331.0,265.0,8.0,0.0,0,4,0,0
342994,1698547602.407962,1698547602.907962,2,754.0,377.0,311.0,4.0,0.0,0,2,0,0
342995,1698547602.907962,1698547603.407962,4,1318.0,329.5,263.5,8.0,0.0,0,4,0,0
342997,1698547603.907962,1698547604.407962,4,1584.0,396.0,330.0,8.0,0.0,0,4,0,0
342998,1698547604.407962,1698547604.907962,2,548.0,274.0,208.0,4.0,0.0,0,2,0,0
342999,1698547604.907962,1698547605.407962,2,714.0,357.0,291.0,4.0,0.0,0,2,0,0
343000,1698547605.407962,1698547605.907962,4,1308.0,327.0,261.0,8.0,0.0,0,4,0,0
343002,1698547606.407962,1698547606.907962,4,1516.0,379.0,313.0,8.0,0.0,0,4,0,0
343004,1698547607.407962,1698547607.907962,4,1366.0,341.5,275.5,8.0,0.0,0,4,0,0
343006,1698547608.407962,1698547608.907962,2,650.0,325.0,259.0,4.0,0.0,0,2,0,0
343007,1698547608.907962,1698547609.407962,6,2140.0,356.6666666666667,290.6666666666667,12.0,0.0,0,6,0,0
343009,1698547609.907962,1698547610.407962,6,2104.0,350.6666666666667,284.6666666666667,12.0,0.0,0,6,0,0
343010,1698547610.407962,1698547610.907962,2,700.0,350.0,284.0,4.0,0.0,0,2,0,0
343011,1698547610.907962,1698547611.407962,2,672.0,336.0,270.0,4.0,0.0,0,2,0,0
343012,1698547611.407962,1698547611.907962,6,2044.0,340.6666666666667,274.6666666666667,12.0,0.0,0,6,0,0
343013,1698547611.907962,1698547612.407962,6,2044.0,340.6666666666667,278.6666666666667,12.0,0.0,0,6,0,0
343014,1698547612.407962,1698547612.907962,6,1996.0,332.6666666666667,266.6666666666667,12.0,0.0,0,6,0,0
343015,1698547612.907962,1698547613.407962,2,714.0,357.0,291.0,4.0,0.0,0,2,0,0
343016,1698547613.407962,1698547613.907962,4,1372.0,343.0,277.0,8.0,0.0,0,4,0,0
343017,1698547613.907962,1698547614.407962,6,2022.0,337.0,271.0,12.0,0.0,0,6,0,0
343018,1698547614.407962,1698547614.907962,8,2866.0,358.25,295.25,16.0,0.0,0,8,0,0
343019,1698547614.907962,1698547615.407962,4,1400.0,350.0,284.0,8.0,0.0,0,4,0,0
343020,1698547615.407962,1698547615.907962,6,2118.0,353.0,287.0,12.0,0.0,0,6,0,0
343021,1698547615.907962,1698547616.407962,6,2132.0,355.3333333333333,289.3333333333333,12.0,0.0,0,6,0,0
343023,1698547616.907962,1698547617.407962,2,836.0,418.0,352.0,4.0,0.0,0,2,0,0
343024,1698547617.407962,1698547617.907962,6,2138.0,356.3333333333333,290.3333333333333,12.0,0.0,0,6,0,0
343026,1698547618.407962,1698547618.907962,6,2294.0,382.3333333333333,316.3333333333333,12.0,0.0,0,6,0,0
343028,1698547619.407962,1698547619.907962,4,1464.0,366.0,300.0,8.0,0.0,0,4,0,0
343029,1698547619.907962,1698547620.407962,2,724.0,362.0,296.0,4.0,0.0,0,2,0,0
343031,1698547620.907962,1698547621.407962,4,1418.0,354.5,288.5,8.0,0.0,0,4,0,0
343032,1698547621.407962,1698547621.907962,4,1540.0,385.0,319.0,8.0,0.0,0,4,0,0
343033,1698547621.907962,1698547622.407962,6,2158.0,359.6666666666667,293.6666666666667,12.0,0.0,0,6,0,0
343035,1698547622.907962,1698547623.407962,8,2678.0,334.75,268.75,16.0,0.0,0,8,0,0
343036,1698547623.407962,1698547623.907962,6,2090.0,348.3333333333333,282.3333333333333,12.0,0.0,0,6,0,0
343038,1698547624.407962,1698547624.907962,10,3462.0,346.2,280.2,20.0,0.0,0,10,0,0
343040,1698547625.407962,1698547625.907962,4,1458.0,364.5,298.5,8.0,0.0,0,4,0,0
343041,1698547625.907962,1698547626.407962,4,1390.0,347.5,281.5,8.0,0.0,0,4,0,0
343042,1698547626.407962,1698547626.907962,2,710.0,355.0,289.0,4.0,0.0,0,2,0,0
343043,1698547626.907962,1698547627.407962,10,3276.0,327.6,264.0,20.0,0.0,0,10,0,0
343045,1698547627.907962,1698547628.407962,4,1284.0,321.0,255.0,8.0,0.0,0,4,0,0
343046,1698547628.407962,1698547628.907962,2,712.0,356.0,290.0,4.0,0.0,0,2,0,0
343047,1698547628.907962,1698547629.407962,2,640.0,320.0,254.0,4.0,0.0,0,2,0,0
343048,1698547629.407962,1698547629.907962,2,766.0,383.0,317.0,4.0,0.0,0,2,0,0
343049,1698547629.907962,1698547630.407962,2,688.0,344.0,278.0,4.0,0.0,0,2,0,0
343050,1698547630.407962,1698547630.907962,2,658.0,329.0,263.0,4.0,0.0,0,2,0,0
343052,1698547631.407962,1698547631.907962,2,712.0,356.0,290.0,4.0,0.0,0,2,0,0
343053,1698547631.907962,1698547632.407962,2,696.0,348.0,282.0,4.0,0.0,0,2,0,0
343054,1698547632.407962,1698547632.907962,4,1408.0,352.0,286.0,8.0,0.0,0,4,0,0
343055,1698547632.907962,1698547633.407962,6,2202.0,367.0,301.0,12.0,0.0,0,6,0,0
343056,1698547633.407962,1698547633.907962,2,718.0,359.0,293.0,4.0,0.0,0,2,0,0
343057,1698547633.907962,1698547634.407962,4,1446.0,361.5,295.5,8.0,0.0,0,4,0,0
343059,1698547634.907962,1698547635.407962,6,2114.0,352.3333333333333,286.3333333333333,12.0,0.0,0,6,0,0
343060,1698547635.407962,1698547635.907962,2,674.0,337.0,271.0,4.0,0.0,0,2,0,0
343061,1698547635.907962,1698547636.407962,2,750.0,375.0,309.0,4.0,0.0,0,2,0,0
343062,1698547636.407962,1698547636.907962,6,2088.0,348.0,282.0,12.0,0.0,0,6,0,0
343063,1698547636.907962,1698547637.407962,2,708.0,354.0,288.0,4.0,0.0,0,2,0,0
343064,1698547637.407962,1698547637.907962,2,788.0,394.0,328.0,4.0,0.0,0,2,0,0
343065,1698547637.907962,1698547638.407962,4,1282.0,320.5,254.5,8.0,0.0,0,4,0,0
343066,1698547638.407962,1698547638.907962,2,760.0,380.0,314.0,4.0,0.0,0,2,0,0
343067,1698547638.907962,1698547639.407962,4,1330.0,332.5,266.5,8.0,0.0,0,4,0,0
343068,1698547639.407962,1698547639.907962,2,690.0,345.0,279.0,4.0,0.0,0,2,0,0
343069,1698547639.907962,1698547640.407962,4,1440.0,360.0,294.0,8.0,0.0,0,4,0,0
343070,1698547640.407962,1698547640.907962,2,786.0,393.0,327.0,4.0,0.0,0,2,0,0
343071,1698547640.907962,1698547641.407962,2,740.0,370.0,304.0,4.0,0.0,0,2,0,0
343072,1698547641.407962,1698547641.907962,2,776.0,388.0,322.0,4.0,0.0,0,2,0,0
343073,1698547641.907962,1698547642.407962,2,710.0,355.0,289.0,4.0,0.0,0,2,0,0
343074,1698547642.407962,1698547642.907962,6,2066.0,344.3333333333333,278.3333333333333,12.0,0.0,0,6,0,0
343075,1698547642.907962,1698547643.407962,4,1406.0,351.5,285.5,8.0,0.0,0,4,0,0
343076,1698547643.407962,1698547643.907962,2,664.0,332.0,266.0,4.0,0.0,0,2,0,0
343077,1698547643.907962,1698547644.407962,6,2154.0,359.0,293.0,12.0,0.0,0,6,0,0
343078,1698547644.407962,1698547644.907962,2,708.0,354.0,288.0,4.0,0.0,0,2,0,0
343079,1698547644.907962,1698547645.407962,2,472.0,236.0,170.0,4.0,0.0,0,2,0,0
343080,1698547645.407962,1698547645.907962,4,1296.0,324.0,264.0,8.0,0.0,0,4,0,0
343081,1698547645.907962,1698547646.407962,2,764.0,382.0,316.0,4.0,0.0,0,2,0,0
343082,1698547646.407962,1698547646.907962,4,1430.0,357.5,291.5,8.0,0.0,0,4,0,0
343084,1698547647.407962,1698547647.907962,6,2174.0,362.3333333333333,296.3333333333333,12.0,0.0,0,6,0,0
343086,1698547648.407962,1698547648.907962,4,1292.0,323.0,257.0,8.0,0.0,0,4,0,0
343087,1698547648.907962,1698547649.407962,2,748.0,374.0,308.0,4.0,0.0,0,2,0,0
343088,1698547649.407962,1698547649.907962,6,2002.0,333.6666666666667,267.6666666666667,12.0,0.0,0,6,0,0
343089,1698547649.907962,1698547650.407962,2,726.0,363.0,297.0,4.0,0.0,0,2,0,0
343090,1698547650.407962,1698547650.907962,2,648.0,324.0,258.0,4.0,0.0,0,2,0,0
343091,1698547650.907962,1698547651.407962,8,2702.0,337.75,271.75,16.0,0.0,0,8,0,0
343093,1698547651.907962,1698547652.407962,8,2752.0,344.0,278.0,16.0,0.0,0,8,0,0
343094,1698547652.407962,1698547652.907962,10,3416.0,341.6,275.6,20.0,0.0,0,10,0,0
343095,1698547652.907962,1698547653.407962,2,638.0,319.0,253.0,4.0,0.0,0,2,0,0
343096,1698547653.407962,1698547653.907962,10,3438.0,343.8,277.8,20.0,0.0,0,10,0,0
343097,1698547653.907962,1698547654.407962,2,642.0,321.0,255.0,4.0,0.0,0,2,0,0
343098,1698547654.407962,1698547654.907962,4,1308.0,327.0,261.0,8.0,0.0,0,4,0,0
343099,1698547654.907962,1698547655.407962,6,2174.0,362.3333333333333,296.3333333333333,12.0,0.0,0,6,0,0
343100,1698547655.407962,1698547655.907962,4,1550.0,387.5,321.5,8.0,0.0,0,4,0,0
343101,1698547655.907962,1698547656.407962,6,2058.0,343.0,277.0,12.0,0.0,0,6,0,0
343102,1698547656.407962,1698547656.907962,2,678.0,339.0,273.0,4.0,0.0,0,2,0,0
343103,1698547656.907962,1698547657.407962,6,2280.0,380.0,314.0,12.0,0.0,0,6,0,0
343104,1698547657.407962,1698547657.907962,4,1294.0,323.5,257.5,8.0,0.0,0,4,0,0
343105,1698547657.907962,1698547658.407962,4,1510.0,377.5,311.5,8.0,0.0,0,4,0,0
343106,1698547658.407962,1698547658.907962,6,2136.0,356.0,290.0,12.0,0.0,0,6,0,0
343107,1698547658.907962,1698547659.407962,4,1378.0,344.5,278.5,8.0,0.0,0,4,0,0
343108,1698547659.407962,1698547659.907962,4,1510.0,377.5,311.5,8.0,0.0,0,4,0,0
343109,1698547659.907962,1698547660.407962,8,2698.0,337.25,271.25,16.0,0.0,0,8,0,0
343110,1698547660.407962,1698547660.907962,6,1986.0,331.0,265.0,12.0,0.0,0,6,0,0
343111,1698547660.907962,1698547661.407962,6,1974.0,329.0,263.0,12.0,0.0,0,6,0,0
343112,1698547661.407962,1698547661.907962,6,2082.0,347.0,281.0,12.0,0.0,0,6,0,0
343113,1698547661.907962,1698547662.407962,2,704.0,352.0,286.0,4.0,0.0,0,2,0,0
343114,1698547662.407962,1698547662.907962,8,2796.0,349.5,283.5,16.0,0.0,0,8,0,0
343115,1698547662.907962,1698547663.407962,2,770.0,385.0,319.0,4.0,0.0,0,2,0,0
343116,1698547663.407962,1698547663.907962,6,2010.0,335.0,269.0,12.0,0.0,0,6,0,0
343117,1698547663.907962,1698547664.407962,4,1448.0,362.0,296.0,8.0,0.0,0,4,0,0
343118,1698547664.407962,1698547664.907962,2,688.0,344.0,278.0,4.0,0.0,0,2,0,0
343119,1698547664.907962,1698547665.407962,8,2886.0,360.75,294.75,16.0,0.0,0,8,0,0
343120,1698547665.407962,1698547665.907962,2,744.0,372.0,306.0,4.0,0.0,0,2,0,0
343121,1698547665.907962,1698547666.407962,2,732.0,366.0,300.0,4.0,0.0,0,2,0,0
343122,1698547666.407962,1698547666.907962,6,2184.0,364.0,298.0,12.0,0.0,0,6,0,0
343123,1698547666.907962,1698547667.407962,4,1474.0,368.5,302.5,8.0,0.0,0,4,0,0
343124,1698547667.407962,1698547667.907962,6,2068.0,344.6666666666667,278.6666666666667,12.0,0.0,0,6,0,0
343125,1698547667.907962,1698547668.407962,2,758.0,379.0,313.0,4.0,0.0,0,2,0,0
343126,1698547668.407962,1698547668.907962,4,1462.0,365.5,299.5,8.0,0.0,0,4,0,0
343127,1698547668.907962,1698547669.407962,2,682.0,341.0,275.0,4.0,0.0,0,2,0,0
343128,1698547669.407962,1698547669.907962,4,1380.0,345.0,279.0,8.0,0.0,0,4,0,0
343129,1698547669.907962,1698547670.407962,4,1406.0,351.5,285.5,8.0,0.0,0,4,0,0
343130,1698547670.407962,1698547670.907962,4,1428.0,357.0,291.0,8.0,0.0,0,4,0,0
343131,1698547670.907962,1698547671.407962,4,1428.0,357.0,291.0,8.0,0.0,0,4,0,0
